"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","AccCO2_soda","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"118",118,1657481072.1,1819.09999990463,2022-07-10 14:24:32,14:24:32,5,"taroff_r1","ozzie",1657481069.3,0.00460195736012826,4.60195736012827,11.5764238867042,348.99068198946,215.611696663093,15.8168454656494,25.6012626931095,0.159281522575675,2.41819880676103,0.153674083749609,0.0965336622646506,321.5194518,28.9691852998502,28.9691852998502,4.01460708969671,49.8449193682775,1.90646910050089,3.82480125289201,2.10813798919582,-202.946319581656,-108.75659364174,-9.85740517368938,-0.0408665970862074,-3.29406904505315,4.64035718636597,11.5764238867042,353.603000079894,351.174145454545,-3.09121082129193,64.9661465818532,4.60195736012827,20.5656029541247,25.974316969697,-0.00660259752643698,77.491526414043,0,0,1,0,38579,2000.018,1681.21542,0.840600144598699,0.160758279075488,6,0.5,"0: Broadleaf",2,TRUE,1657481069.3,348.9907,346.9812,25.98856,20.56499,342.145,25.56664,500.0132,73.3069,0.05111216,28.13497,28.03576,999.9,0,0,9996.5,0,1846.663,2.00951,358.3026,354.2667,5.423564,346.9812,20.56499,1.905141,1.507555,16.67724,13.045,2000.018,0.979995,0.020005,0,2.29666,0,17084.34,17300.29,45.187,46.7562,45.187,44.875,44.312,1960.008,40.01,0,1657481046.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,-1.21101136341463,29.2276772466899,2.97113583989571,0,5.37741073170732,0.294591428571429,0.0327478570060545,0,0,2,"0/2",2.96599,2.7056,0.0612364,0.0619747,0.0881036,0.0753539,36121.8,39343.1,34909.3,38082.4,45237.4,50889.9,54675.3,61125.1,1.8964,2.032,0.0607967,0,27.0385,999.9,39.934,38.884,38.0397,53.4195,37.2636,2,0.538821,5.89967,20.0489,5.19932,12.0099,4.976,3.294,9999,9999,9999,583.3,1.8631,1.86792,1.86768,1.8689,1.86963,1.86569,1.86661,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.782,0.4216,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2791.7,2791.7,1.09985,2.68066,2.24854,2.74048,1.99585,2.39868,42.3772,13.3965,18,498.999,591.866,19.9402,33.6687,30.0004,33.4492,33.3516,22.0427,43.6347,0,19.9174,312.431,20.5561,101.347,101.717,"road"
"119",119,1657481077.1,1824.09999990463,2022-07-10 14:24:37,14:24:37,5,"taroff_r1","ozzie",1657481074.6,0.00461679012130886,4.61679012130886,11.1270741331657,332.685871527206,205.035134424832,15.040989692125,24.4052063486261,0.159891727452353,2.41806054848835,0.154241751388681,0.0968920895254704,321.510372333333,28.9576531510224,28.9576531510224,4.01192825636039,49.8189819560198,1.90470987543251,3.82326133664069,2.10721838092789,-203.600444349721,-108.14840018776,-9.80194095306001,-0.0404131572074533,-4.34489482577328,4.63271744030957,11.1270741331657,336.62011084741,335.153242424242,-3.19929561922652,64.9661465818532,4.61679012130886,20.5521083322566,25.9585715151515,-0.00221254827703211,77.491526414043,0,0,1,0,38471,1999.96111111111,1681.16763333333,0.84060016166981,0.160758312022734,6,0.5,"0: Broadleaf",2,TRUE,1657481074.6,332.685888888889,329.321444444444,25.9645444444444,20.5495333333333,325.961,25.5437666666667,499.991333333333,73.3071555555556,0.0509532111111111,28.1280555555556,28.0297888888889,999.9,0,0,9995.55555555556,0,1632.26444444444,3.36454111111111,341.554111111111,336.230777777778,5.41502444444444,329.321444444444,20.5495333333333,1.90338888888889,1.50642777777778,16.6627555555556,13.0335555555556,1999.96111111111,0.979995,0.020005,0,2.34674444444444,0,16926.1333333333,17299.8,45.194,46.7913333333333,45.187,44.875,44.312,1959.95111111111,40.01,0,1657481051.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,0.58456497804878,21.1801819965157,2.13066762832921,0,5.39101658536585,0.283110731707322,0.0319846327895403,0,0,2,"0/2",2.96671,2.70476,0.0589306,0.0594835,0.0880684,0.0753176,36210,39448.2,34908.9,38083,45238.4,50892.4,54674.5,61125.7,1.897,2.0318,0.0596941,0,27.0432,999.9,39.934,38.904,38.0779,53.1895,37.2516,2,0.539939,5.94837,20.0473,5.19932,12.0099,4.9756,3.294,9999,9999,9999,583.3,1.8631,1.86786,1.86765,1.8689,1.86957,1.86566,1.86673,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.667,0.4209,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2791.8,2791.8,1.05469,2.68066,2.24854,2.74048,1.99585,2.40479,42.3772,13.3965,18,499.48,591.796,19.9091,33.6747,30.0007,33.4588,33.3605,21.1223,43.6347,0,19.8888,298.987,20.5561,101.346,101.718,"road"
"120",120,1657481082.1,1829.09999990463,2022-07-10 14:24:42,14:24:42,5,"taroff_r1","ozzie",1657481079.3,0.00459889523614242,4.59889523614243,10.4427835658532,318.029883655606,197.483926507958,14.4870923894075,23.3301433113122,0.159170358324248,2.41348570044952,0.153560075089074,0.096462634200781,321.5079606,28.9585790099725,28.9585790099725,4.01214326902166,49.8116443613008,1.90375667619607,3.82191092184685,2.10838659282559,-202.811279913881,-108.853482673058,-9.88429418412267,-0.0410961710618949,-4.85108960987371,4.62788836313936,10.4427835658532,319.993176511524,319.221375757576,-3.16154119850922,64.9661465818532,4.59889523614243,20.5443591618659,25.9484260606061,-0.00616852126598829,77.491526414043,0,0,1,0,38468,1999.946,1681.15494,0.840600166204488,0.160758320774661,6,0.5,"0: Broadleaf",2,TRUE,1657481079.3,318.0299,313.9743,25.95147,20.54151,311.4138,25.53127,499.9432,73.30699,0.05134678,28.12199,28.0097,999.9,0,0,9965.5,0,1379.675,4.055634,326.5032,320.5592,5.409972,313.9743,20.54151,1.902423,1.505835,16.65478,13.02754,1999.946,0.979995,0.020005,0,2.27567,0,16767.46,17299.66,45.2059,46.781,45.1933,44.875,44.312,1959.936,40.01,0,1657481056.9,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,2.40783602682927,14.2948634696864,1.43830989235966,0,5.40812731707317,0.10247707317075,0.02088858458519,0,0,2,"0/2",2.96677,2.704,0.0565819,0.0570189,0.0880101,0.0752941,36300.1,39551.2,34908.8,38082.7,45240.6,50892.8,54673.6,61124.8,1.8958,2.0316,0.0595748,0,27.0432,999.9,39.91,38.904,38.0576,53.4995,37.2957,2,0.540183,5.95288,20.0464,5.19812,12.0099,4.976,3.294,9999,9999,9999,583.3,1.86313,1.86795,1.86768,1.8689,1.86963,1.86563,1.86667,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.552,0.4199,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2791.9,2791.8,1.01074,2.67822,2.24854,2.74048,1.99585,2.43042,42.4038,13.3878,18,498.732,591.726,19.8786,33.6784,30.0003,33.4677,33.3694,20.2484,43.6347,0,19.8796,278.762,20.5561,101.345,101.717,"road"
"121",121,1657481087.1,1834.09999990463,2022-07-10 14:24:47,14:24:47,5,"taroff_r1","ozzie",1657481084.6,0.00462071070896112,4.62071070896112,10.0964629333035,301.520650985077,185.95225677541,13.6410297118933,22.1188612075008,0.160264309603995,2.41619282412945,0.154584254245038,0.0971087177654438,321.513919,28.9377066154879,28.9377066154879,4.00729850232868,49.8272402769925,1.90287915433022,3.81895353576077,2.10441934799846,-203.773342265186,-107.987883611358,-9.79304348727172,-0.04035036381525,-5.71946628134429,4.62922191558247,10.0964629333035,303.020148450829,303.034309090909,-3.25644986321296,64.9661465818532,4.62071070896112,20.5307513898116,25.9349006060606,-0.00062074951113383,77.491526414043,0,0,1,0,38695,1999.98333333333,1681.1863,0.840600155001292,0.160758299152493,6,0.5,"0: Broadleaf",2,TRUE,1657481084.6,301.520666666667,296.332,25.9397333333333,20.5284777777778,295.028111111111,25.5200555555556,499.973555555556,73.3067,0.0509991666666667,28.1087,28.0042777777778,999.9,0,0,9983.33333333333,0,1269.56444444444,5.18860777777778,309.550555555556,302.542888888889,5.41125888888889,296.332,20.5284777777778,1.90155444444444,1.50487555555556,16.6475888888889,13.0177777777778,1999.98333333333,0.979995333333333,0.0200046444444444,0,2.27905555555556,0,16700.5555555556,17299.9888888889,45.208,46.7844444444444,45.208,44.875,44.312,1959.97333333333,40.01,0,1657481061.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,3.50967225,12.1019568855535,1.185281622568,0,5.41620675,-0.0567535834896986,0.00729288673554574,1,1,2,"1/2",2.96596,2.70578,0.0541639,0.0543837,0.0879868,0.0752736,36393,39661.4,34908.7,38082.5,45241.6,50893.6,54673.6,61124.5,1.8962,2.0312,0.0580847,0,27.0455,999.9,39.885,38.914,38.054,53.5995,37.3718,2,0.540732,5.90072,20.0491,5.19932,12.0099,4.976,3.294,9999,9999,9999,583.3,1.86313,1.86786,1.86765,1.86887,1.86954,1.86566,1.86661,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.434,0.4193,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792,2791.9,0.963135,2.68677,2.24854,2.74048,1.99585,2.40356,42.4038,13.3878,18,499.077,591.473,19.8663,33.6844,30.0005,33.4761,33.3753,19.3017,43.6347,0,19.8763,265.364,20.5561,101.345,101.716,"road"
"122",122,1657481092.1,1839.09999990463,2022-07-10 14:24:52,14:24:52,5,"taroff_r1","ozzie",1657481089.3,0.00462480014899798,4.62480014899799,9.09126708218249,286.726885861424,182.11198033183,13.3592921410654,21.0335872793273,0.160522889807665,2.42008809472843,0.154833662751037,0.0972653950198072,321.5129082,28.9286320970157,28.9286320970157,4.00519377472961,49.8303363359358,1.90226812953328,3.81749004604136,2.10292564519633,-203.953686570811,-107.836512227806,-9.76281532569619,-0.0401059243131385,-6.34625544998032,4.62792415470485,9.09126708218249,285.9215878532,286.981133333333,-3.20745588648493,64.9661465818532,4.62480014899799,20.5235608969467,25.9302296969697,-0.00029174707325102,77.491526414043,0,0,1,0,38546,1999.977,1681.18098,0.840600156901804,0.160758302820482,6,0.5,"0: Broadleaf",2,TRUE,1657481089.3,286.7269,280.7043,25.93145,20.52246,280.3453,25.51214,500.047,73.30641,0.05115888,28.10212,28.00214,999.9,0,0,10009,0,1261.666,6.022439,294.3601,286.586,5.408974,280.7043,20.52246,1.900941,1.504429,16.64252,13.01325,1999.977,0.9799953,0.02000468,0,2.49364,0,16694.46,17299.93,45.2374,46.7686,45.2059,44.875,44.312,1959.967,40.01,0,1657481066.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,4.37818902439024,11.4603209059233,1.14768150871565,0,5.41248268292683,-0.0303531010452913,0.00489698913190554,1,1,2,"1/2",2.96669,2.7047,0.0516926,0.0518288,0.0879675,0.0752803,36487.6,39767.6,34908.3,38081.7,45241.9,50892,54672.9,61123.1,1.897,2.0312,0.0584722,0,27.0455,999.9,39.861,38.935,38.0758,53.5495,37.3317,2,0.540407,5.85004,20.0508,5.19932,12.0099,4.976,3.294,9999,9999,9999,583.3,1.8631,1.86795,1.86768,1.8689,1.86954,1.86569,1.86667,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.316,0.4191,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792,2792,0.919189,2.69165,2.24854,2.74048,1.99585,2.3877,42.4038,13.379,18,499.695,591.559,19.864,33.6905,30.0001,33.4851,33.3843,18.4199,43.6347,0,19.8733,251.966,20.5561,101.343,101.714,"road"
"123",123,1657481097.1,1844.09999990463,2022-07-10 14:24:57,14:24:57,5,"taroff_r1","ozzie",1657481094.6,0.00462847567587324,4.62847567587324,8.68324540990211,270.187208770044,170.624327858006,12.5166333090481,19.8203518772788,0.160854020383392,2.42007239057065,0.155141711040342,0.0974598972878104,321.512677666667,28.9172494338499,28.9172494338499,4.00255506315161,49.8553521697979,1.90208664458244,3.81521052765668,2.10046841856917,-204.11577730601,-107.688467739611,-9.74842619895766,-0.0399935779119289,-6.46852415311185,4.62761705575713,8.68324540990211,270.043340249536,271.191339393939,-3.09908438302082,64.9661465818532,4.62847567587324,20.5190766462642,25.9302878787879,-7.68451470151738e-05,77.491526414043,0,0,1,0,38695,1999.97555555556,1681.17976666667,0.840600157335256,0.160758303657045,6,0.5,"0: Broadleaf",2,TRUE,1657481094.6,270.187222222222,263.924555555556,25.9288777777778,20.5190111111111,263.931,25.5097111111111,499.934111111111,73.3064666666667,0.0513801666666667,28.0918666666667,27.9894222222222,999.9,0,0,10008.8888888889,0,1319.20333333333,6.26262666666667,277.379444444445,269.453555555556,5.40987888888889,263.924555555556,20.5190111111111,1.90075333333333,1.50417555555556,16.6409666666667,13.0106777777778,1999.97555555556,0.979995333333333,0.0200046444444444,0,2.31565555555556,0,16725.6111111111,17299.9111111111,45.243,46.7568888888889,45.229,44.875,44.312,1959.96555555556,40.01,0,1657481071.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,5.19707414634146,9.42456,0.994692193276762,0,5.41033487804878,-0.0160856445993124,0.00468782237757198,1,1,2,"1/2",2.96693,2.7052,0.0492199,0.0492335,0.0879818,0.075246,36581.9,39875.7,34907.7,38081,45240.8,50893.1,54672.4,61122.2,1.8976,2.031,0.0584424,0,27.0432,999.9,39.836,38.935,38.05,53.2895,37.2997,2,0.540854,5.81948,20.0516,5.19932,12.0099,4.9748,3.294,9999,9999,9999,583.3,1.8631,1.86798,1.86765,1.8689,1.86963,1.86566,1.86664,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.199,0.4194,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792.1,2792.1,0.872803,2.68677,2.24854,2.7417,1.99585,2.41699,42.4038,13.3878,18,500.153,591.488,19.8643,33.6959,30.0004,33.4917,33.3931,17.4967,43.6347,0,19.9849,231.72,20.5562,101.342,101.712,"road"
"124",124,1657481102.1,1849.09999990463,2022-07-10 14:25:02,14:25:02,5,"taroff_r1","ozzie",1657481099.3,0.00462788441740803,4.62788441740804,7.91529468982595,255.900987831997,164.768139777119,12.087165901332,18.7725472802214,0.160982682808759,2.42019101690488,0.155261676151158,0.0975356189323398,321.5135466,28.9085610963514,28.9085610963514,4.00054196632514,49.8763810564538,1.90190845390399,3.81324469341765,2.09863351242115,-204.089702807694,-107.714404746876,-9.74944563348216,-0.0400065880520373,-7.45924260726971,4.63088301824958,7.91529468982595,252.854850868803,255.351642424242,-3.20624008620337,64.9661465818532,4.62788441740804,20.5145435487494,25.925576969697,-0.00036264157812678,77.491526414043,0,0,1,0,38993,1999.981,1681.18434,0.840600155701479,0.160758300503855,6,0.5,"0: Broadleaf",2,TRUE,1657481099.3,255.901,248.3721,25.92617,20.51328,249.7532,25.50713,500.0089,73.30771,0.05092546,28.08302,27.95905,999.9,0,0,10009.5,0,1330.567,7.529056,262.7122,253.5735,5.412914,248.3721,20.51328,1.900588,1.50378,16.63957,13.00664,1999.981,0.9799953,0.02000468,0,2.33017,0,16724.58,17299.97,45.25,46.75,45.2059,44.8561,44.312,1959.971,40.01,0,1657481076.7,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,6.01071414634146,8.73971728222996,0.942861907556898,0,5.41043195121951,0.00463547038327798,0.00405837298861177,1,1,2,"1/2",2.96654,2.70524,0.0466661,0.0464766,0.087977,0.0752295,36680.1,39991.4,34907.7,38081.1,45241.5,50893.3,54673.1,61121.4,1.8972,2.0304,0.0555813,0,27.0409,999.9,39.836,38.935,38.0547,53.3595,37.3397,2,0.537764,5.3963,20.0655,5.19932,12.0099,4.9752,3.294,9999,9999,9999,583.3,1.86316,1.86795,1.86765,1.8689,1.86963,1.86569,1.86673,1.86801,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.08,0.4193,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792.2,2792.2,0.827637,2.68677,2.24854,2.74048,1.99585,2.41943,42.4038,13.4053,18,499.951,591.08,19.96,33.702,29.9984,33.5001,33.3991,16.5946,43.6347,0,20.0175,218.22,20.5563,101.343,101.712,"road"
"125",125,1657481107.1,1854.09999990463,2022-07-10 14:25:07,14:25:07,5,"taroff_r1","ozzie",1657481104.6,0.00464622647388616,4.64622647388617,7.26595712615841,239.367210904399,155.935634987364,11.4391286521702,17.5595034506927,0.161945268733558,2.41611224594267,0.1561475688908,0.098095838537071,321.509485666667,28.8970332440549,28.8970332440549,3.99787231389598,49.9221467437478,1.90286778511355,3.81167058957027,2.09500452878244,-204.89858749838,-106.95437514924,-9.69609806554807,-0.0395750465014828,-7.76790766276638,4.64390749637189,7.26595712615841,236.783351041415,239.593290909091,-3.07938586107886,64.9661465818532,4.64622647388617,20.5115754440209,25.9402412121212,0.00042774032072257,77.491526414043,0,0,1,0,38586,1999.95555555556,1681.16296666667,0.840600163336963,0.160758315240339,6,0.5,"0: Broadleaf",2,TRUE,1657481104.6,239.367222222222,231.38,25.9394666666667,20.5115666666667,233.345888888889,25.5198222222222,500.021777777778,73.3068888888889,0.0511261222222222,28.0759333333333,27.9434777777778,999.9,0,0,9982.77777777778,0,1338.43333333333,7.98735777777778,245.741888888889,236.225444444444,5.42789777777778,231.38,20.5115666666667,1.90154,1.50363888888889,16.6474777777778,13.0052222222222,1999.95555555556,0.979995,0.020005,0,2.31065555555556,0,16726.8777777778,17299.7555555556,45.25,46.75,45.201,44.84,44.312,1959.94555555556,40.01,0,1657481081.5,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,6.79292048780488,8.71049665505226,0.972309287144813,0,5.41369585365854,0.0564156794425107,0.00774674848411542,1,1,2,"1/2",2.96633,2.70532,0.0441093,0.0437692,0.0880135,0.0752231,36777.8,40104.6,34907.1,38080.9,45239.5,50894.1,54672.9,61122.2,1.897,2.0304,0.0555813,0,27.0385,999.9,39.788,38.945,38.0212,53.5195,37.3718,2,0.538171,5.40266,20.0653,5.19812,12.0099,4.9748,3.294,9999,9999,9999,583.3,1.86313,1.86792,1.86765,1.8689,1.86954,1.86569,1.8667,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.964,0.42,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792.3,2792.3,0.78125,2.69775,2.24854,2.7417,1.99585,2.41821,42.4038,13.3965,18,499.863,591.137,20.0181,33.705,29.9997,33.506,33.405,15.6528,43.6347,0,20.0568,198.053,20.5563,101.342,101.712,"road"
"126",126,1657481112.1,1859.09999990463,2022-07-10 14:25:12,14:25:12,5,"taroff_r1","ozzie",1657481109.3,0.0046541851676171,4.65418516761711,6.7464912107686,225.018889486789,147.599972508287,10.8275170177136,16.5067500611386,0.162358493156376,2.41977533302253,0.156540221584184,0.0983430161289748,321.5121102,28.8911817520792,28.8911817520792,3.99651780345791,49.9374041982682,1.90319835541558,3.81116797312741,2.09331944804233,-205.249565891914,-106.648436555459,-9.65333677275953,-0.0392290201332912,-8.70933362938786,4.65284260961126,6.7464912107686,219.709301443664,223.641981818182,-3.20726382159065,64.9661465818532,4.65418516761711,20.5067621705556,25.9454157575757,0.00027978938673797,77.491526414043,0,0,1,0,38476,1999.972,1681.17678,0.840600158402218,0.16075830571628,6,0.5,"0: Broadleaf",2,TRUE,1657481109.3,225.0189,215.8244,25.94427,20.50591,219.1079,25.5244,500.0178,73.30598,0.05119503,28.07367,27.95378,999.9,0,0,10007,0,1422.573,9.194658,231.0124,220.3425,5.438369,215.8244,20.50591,1.901871,1.503205,16.65021,13.0008,1999.972,0.979995,0.020005,0,2.27276,0,16778.57,17299.89,45.2185,46.75,45.2122,44.8246,44.312,1959.962,40.01,0,1657481086.3,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,7.56790097560976,9.88576034843206,1.08560463031663,0,5.42028024390244,0.110396236933806,0.0119720138061505,0,0,2,"0/2",2.96696,2.70481,0.0414591,0.0409048,0.0880193,0.0752113,36879.3,40224.2,34906.8,38080.5,45238.5,50894.1,54672.1,61121.4,1.8974,2.0306,0.0560284,0,27.034,999.9,39.788,38.965,38.0657,53.5595,37.3277,2,0.538415,5.39606,20.0656,5.19932,12.0099,4.9756,3.294,9999,9999,9999,583.3,1.86319,1.86795,1.86765,1.8689,1.86957,1.86569,1.86676,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.844,0.4202,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792.4,2792.3,0.733643,2.69653,2.24854,2.7417,1.99585,2.37061,42.4038,13.3878,18,500.183,591.349,20.0673,33.7086,29.9999,33.512,33.4109,14.7188,43.6347,0,20.0886,184.264,20.5563,101.341,101.711,"road"
"127",127,1657481116.6,1863.59999990463,2022-07-10 14:25:16,14:25:16,5,"taroff_r1","ozzie",1657481113.75,0.00466627635494551,4.66627635494551,6.17863252175201,211.089790426598,140.174979448284,10.2830098882579,15.4852057821618,0.162941538707507,2.41904422644405,0.1570805130296,0.0986843463333542,321.5272284,28.8852259910335,28.8852259910335,3.99513956765613,49.9540113732455,1.90354954876371,3.81060398641624,2.09159001889242,-205.782787253097,-106.170745761354,-9.61259632404586,-0.0389009384968943,-9.11644309435955,4.66036980379689,6.17863252175201,204.808803954978,209.269436363636,-3.1630169433134,64.9661465818532,4.66627635494551,20.4998599666331,25.9523096969697,0.00039757119891718,77.491526414043,0,0,1,0,38716,2000.066,1681.2558,0.840600160194714,0.160758309175797,6,0.5,"0: Broadleaf",2,TRUE,1657481113.75,211.0898,201.3305,25.94863,20.50126,205.2863,25.52852,499.9961,73.30736,0.05102342,28.07113,27.95394,999.9,0,0,10002,0,1561.992,9.759291,216.7132,205.5446,5.447367,201.3305,20.50126,1.902224,1.502892,16.65313,12.99761,2000.066,0.9799953,0.02000468,0,2.32353,0,16860.54,17300.68,45.2059,46.75,45.1933,44.8183,44.312,1960.054,40.012,0,1657481091.1,0,0,"--:--:--",1657313570,1657313571.5,0,-0.183,-0.004,8.751,0.37,417,25,0.7,0.09,8.3961756097561,10.49903728223,1.11974289788162,0,5.42997951219512,0.136071846689903,0.0139225630089311,0,0,2,"0/2",2.96661,2.70508,0.0390332,0.0382994,0.0880235,0.0752059,36972.4,40333.3,34906.7,38080.4,45238.1,50894.1,54671.9,61121.1,1.8964,2.0304,0.0570714,0,27.0303,999.9,39.763,38.975,38.0652,53.4895,37.3157,2,0.538476,5.38632,20.0665,5.19812,12.0099,4.9748,3.294,9999,9999,9999,583.3,1.86316,1.86795,1.86765,1.8689,1.86963,1.86569,1.8667,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.736,0.4203,4.13642936665236,0.00845226877254873,-1.69596367087116e-06,4.01571750291996e-10,-0.0933317125700415,-0.0123801713234467,0.00146137830298027,-7.38890925161513e-06,15,2141,1,40,2792.4,2792.4,0.692139,2.69897,2.24854,2.74048,1.99585,2.43896,42.4304,13.3965,18,499.543,591.251,20.1,33.7111,30.0004,33.518,33.4169,13.8803,43.6347,0,20.0886,164.117,20.5563,101.341,101.71,"road"
