"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"283",283,1657485235.6,4240.09999990463,2022-07-10 15:33:55,15:33:55,5,"mercil.r3","stan",1657485232.8,0.00327766051580651,3.27766051580652,31.1543489056585,831.367050382172,460.462504897488,32.5714383633669,58.8078732814208,0.147781809998419,2.36508398104564,0.142836802550688,0.089703506397924,321.5177118,26.2025555042453,24.87166,3.15542942725366,50.1132821093566,1.58665813582716,3.1661429246737,1.56877129142649,-144.544828747067,7.24363901496801,0.647192146104671,184.863714214005,46.6410352270821,3.27907264793266,31.1543489056585,908.302592644253,858.054787878788,3.30807476710732,64.4363376142642,3.27766051580652,18.5861218005093,22.4313212121212,4.73872149248578e-06,77.9336207309826,0,0,1,0,37619,2000.01,1681.20846,0.840600026999865,0.160758052109739,6,0.5,"0: Broadleaf",2,TRUE,1657485232.8,831.3671,890.6116,22.43059,18.58371,834.0295,22.61547,499.9669,70.63646,0.09989316,24.92847,24.87166,999.9,0,0,10014.4,0,209.9149,-59.24447,850.4432,907.4757,3.846892,890.6116,18.58371,1.584418,1.312687,13.8081,10.94491,2000.01,0.9799982,0.020002,0,2.37761,0,17306.53,16749.54,39.2934,38.7185,39.0683,36.1622,37.812,1960.008,40.002,0,1657485235.5,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-58.6090625,-5.30902401500936,0.513853910020883,0,3.8438265,0.0259868667917404,0.00632333754832045,1,1,2,"1/2",2.98728,2.7247,0.1232,0.127362,0.082006,0.0701558,27963.3,27903.7,29612.9,29552.5,36024.7,36538.1,41720.7,42102.9,1.9936,2.20995,0.234358,0,21.0086,999.9,32.6,32,22.0381,61.3742,28.726,2,-0.392157,-3.03857,20.3694,5.21834,12.0099,4.9911,3.28855,9253.9,9999,9999,137.4,1.86707,1.86615,1.86567,1.86554,1.86737,1.86996,1.86853,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.676,-0.1849,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,356.9,356.7,2.43408,2.21313,1.94702,2.7832,2.19482,2.3584,34.5777,12.3458,18,469.121,628.582,26.3774,22.2704,29.9991,22.4997,22.4639,48.7049,11.8416,37.5776,26.4372,921.492,18.66,101.279,101.127,"pfeiler"
"284",284,1657485240.6,4245.09999990463,2022-07-10 15:34:00,15:34:00,5,"mercil.r3","stan",1657485238.1,0.00328764820737584,3.28764820737584,31.2884326888618,848.645172461283,476.968224511003,33.7387571824836,60.0296454488399,0.14835935935838,2.36567504191096,0.143377526267804,0.0900446157006578,321.510325333333,26.2027770373481,24.8659111111111,3.15434704202237,50.1043537238212,1.58672950308508,3.16684955529263,1.56761753893729,-144.985285945275,8.45578749058486,0.755296701916327,185.73612358056,47.0316320634237,3.29110713124099,31.2884326888618,925.424576957409,874.833836363636,3.35765161304217,64.4363376142642,3.28764820737584,18.5747314695371,22.4314606060606,5.7309513970395e-06,77.9336207309826,0,0,1,0,37657,1999.96444444444,1681.17013333333,0.840600010666856,0.160758020587033,6,0.5,"0: Broadleaf",2,TRUE,1657485238.1,848.645222222222,908.435888888889,22.4317555555556,18.5709444444444,851.334666666667,22.6166444444444,499.990555555556,70.6359111111111,0.0999481111111111,24.9322111111111,24.8659111111111,999.9,0,0,10018.4555555556,0,208.396111111111,-59.7906666666667,868.118555555556,925.625777777778,3.86083666666667,908.435888888889,18.5709444444444,1.58449,1.31177555555556,13.8087666666667,10.9344333333333,1999.96444444444,0.979999,0.0200012,0,2.34785555555556,0,17372.3111111111,16749.1444444444,39.375,38.75,39.125,36.3123333333333,37.861,1959.96444444444,40,0,1657485240.3,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-58.98051,-5.23536360225145,0.505756447709765,0,3.84808825,0.0434797373358225,0.00780457554499281,1,1,2,"1/2",2.98723,2.7248,0.124792,0.128932,0.0820045,0.0701179,27913.3,27854.6,29613.6,29553.5,36025.6,36541.1,41721.6,42104.6,1.99367,2.2103,0.235308,0,20.9975,999.9,32.5,32,21.9711,61.2942,28.7179,2,-0.393138,-3.07422,20.3685,5.21744,12.0099,4.991,3.28845,9253.9,9999,9999,137.4,1.86707,1.86614,1.86565,1.86554,1.86737,1.86995,1.86852,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.702,-0.1848,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357,356.8,2.46948,2.21191,1.9458,2.7832,2.19482,2.35352,34.5549,12.3371,18,469.046,628.687,26.4669,22.2563,29.999,22.486,22.4498,49.4246,11.5604,37.5776,26.531,941.562,18.6632,101.281,101.131,"pfeiler"
"285",285,1657485245.6,4250.09999990463,2022-07-10 15:34:05,15:34:05,5,"mercil.r3","stan",1657485242.8,0.00330200052978758,3.30200052978758,31.7484309141146,864.032649358324,487.610185824224,34.489749509262,61.1149449099802,0.148745653849756,2.36440998636508,0.143735732945911,0.0902708974220518,321.508818,26.215134106466,24.88055,3.1571038514442,50.0540895051932,1.58668136172417,3.16993352073569,1.57042248972003,-145.618223363632,8.66541543915027,0.77455616805448,185.330566243572,47.3477259251053,3.29771045620704,31.7484309141146,942.586458307146,891.529957575758,3.33314896192548,64.4363376142642,3.30200052978758,18.5598492721725,22.4330678787879,-4.4414596805411e-06,77.9336207309826,0,0,1,0,37576,1999.955,1681.1622,0.840600013500304,0.160758026055586,6,0.5,"0: Broadleaf",2,TRUE,1657485242.8,864.0327,924.2643,22.43223,18.56406,866.746,22.61709,500.0404,70.63212,0.10009707,24.94853,24.88055,999.9,0,0,10010.48,0,206.373,-60.23155,883.8596,941.747,3.868182,924.2643,18.56406,1.584436,1.311218,13.80827,10.92805,1999.955,0.98,0.0200002,0,2.25904,0,17420.37,16749.1,39.4371,38.781,39.156,36.5184,37.8936,1959.955,40,0,1657485245.1,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-59.520575,-5.68829493433382,0.548345484047238,0,3.85434725,0.105311482176351,0.011607322255262,0,0,2,"0/2",2.98746,2.72471,0.126365,0.130474,0.0820071,0.0701587,27863.7,27805.9,29613.9,29554,36025.9,36539.8,41722.1,42104.9,1.99413,2.2107,0.237469,0,20.9876,999.9,32.5,32,21.9724,61.3642,28.6699,2,-0.39405,-3.11186,20.368,5.21774,12.0099,4.9909,3.28848,9253.9,9999,9999,137.4,1.86707,1.86613,1.86565,1.86554,1.86737,1.86995,1.86851,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.728,-0.1849,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.1,356.8,2.50244,2.21558,1.94702,2.78198,2.19482,2.32178,34.5321,12.3371,18,469.189,628.831,26.5585,22.2418,29.9991,22.4719,22.4358,50.0889,11.5604,37.9764,26.618,954.926,18.6537,101.282,101.132,"pfeiler"
"286",286,1657485250.6,4255.09999990463,2022-07-10 15:34:10,15:34:10,5,"mercil.r3","stan",1657485248.1,0.00329466656781466,3.29466656781467,32.0163936237855,881.319948860742,499.983544923861,35.3639739112636,62.3360028453208,0.148163845720615,2.36213201424384,0.143187714157374,0.0899254844023506,321.516886666667,26.2457193456696,24.8973555555556,3.16027128553594,49.9968115964677,1.58742943843683,3.17506134440977,1.57284184709912,-145.294795640627,9.96846060905774,0.892085041509841,187.082636676607,47.7184401527571,3.28463878616237,32.0163936237855,959.714803359873,908.257951515152,3.35198610434668,64.4363376142642,3.29466656781467,18.5882656186701,22.452823030303,5.79824378891236e-05,77.9336207309826,0,0,1,0,37581,2000.00555555556,1681.20466666667,0.840599998333338,0.160757996783342,6,0.5,"0: Broadleaf",2,TRUE,1657485248.1,881.32,942.055666666667,22.4434222222222,18.5903333333333,884.060666666667,22.6281,500.002,70.6302888888889,0.0999866777777778,24.9756333333333,24.8973555555556,999.9,0,0,9995.41666666667,0,204.078555555556,-60.7355222222222,901.554,959.900444444444,3.85306888888889,942.055666666667,18.5903333333333,1.58518333333333,1.31304222222222,13.8155222222222,10.9489555555556,2000.00555555556,0.980001333333333,0.0199988666666667,0,2.35566666666667,0,17468.1333333333,16749.5333333333,39.5206666666667,38.812,39.194,36.6942222222222,37.944,1960.00555555556,40,0,1657485250.5,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-59.9176219512195,-5.80343623693368,0.57364763830489,0,3.85615756097561,0.0469894076655131,0.00989864311482007,1,1,2,"1/2",2.98735,2.72475,0.127927,0.132024,0.0820604,0.0701907,27814.6,27756.7,29614.6,29554.2,36024.6,36538.9,41723.1,42105.3,1.99393,2.211,0.238474,0,20.9774,999.9,32.5,32,21.973,61.1642,28.6138,2,-0.394987,-3.11392,20.368,5.21759,12.0099,4.9909,3.28848,9254.2,9999,9999,137.4,1.86707,1.86614,1.86567,1.86554,1.86737,1.86995,1.86853,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.753,-0.1845,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.1,356.9,2.53906,2.21191,1.9458,2.78442,2.19482,2.35474,34.5321,12.3283,18,468.948,628.895,26.6456,22.2282,29.9991,22.4577,22.4217,50.7989,11.5604,37.9764,26.6907,974.965,18.6264,101.284,101.132,"pfeiler"
"287",287,1657485255.6,4260.09999990463,2022-07-10 15:34:15,15:34:15,5,"mercil.r3","stan",1657485252.8,0.00330982967435047,3.30982967435048,32.2326705428124,896.779948534108,513.560784596499,36.3249727255191,63.4306749042146,0.148628969514656,2.36317825735989,0.143624250661193,0.0902007717786539,321.511558584262,26.2710918058777,24.91597,3.16378289200443,49.939675776997,1.58852761771175,3.18089293331666,1.57525527429268,-145.963488638856,11.5223875721032,1.03094694288787,188.101404460397,47.9891375925076,3.30512246486586,32.2326705428124,976.88657431306,925.123242424242,3.36413072588937,64.4363376142642,3.30982967435048,18.5851536590545,22.4624648484848,0.00116296734160715,77.9336207309826,0,0,1,0,37569,1999.974,1681.17800880014,0.840599932199186,0.16075786914443,6,0.5,"0: Broadleaf",2,TRUE,1657485252.8,896.78,957.9221,22.45853,18.58156,899.5451,22.643,500.0133,70.63161,0.09998364,25.00641,24.91597,999.9,0,0,10002.266,0,202.9368,-61.14194,917.3832,976.0586,3.876966,957.9221,18.58156,1.586281,1.312445,13.82619,10.94213,1999.974,0.9800024,0.0199978,0,2.29958,0,17500.66,16749.26,39.5935,38.8372,39.25,36.75,38.0062,1959.981,39.995,0,1657485255.3,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-60.4637675,-5.55052570356471,0.535353395612421,0,3.864791,0.0473515947467084,0.0104939424907896,1,1,2,"1/2",2.98739,2.72459,0.129489,0.133558,0.0820896,0.0701472,27765.6,27708.6,29615.3,29555.1,36024.4,36541.9,41724.1,42106.6,1.99425,2.21147,0.240654,0,20.9678,999.9,32.5,31.9,21.8465,61.2942,28.6939,2,-0.396108,-3.09624,20.3684,5.21774,12.0099,4.99095,3.28848,9254.2,9999,9999,137.4,1.86707,1.86611,1.86567,1.86554,1.86737,1.86996,1.86851,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.78,-0.1844,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.2,357,2.5708,2.21069,1.94702,2.7832,2.19482,2.34375,34.5092,12.3458,18,469.017,629.099,26.7183,22.2141,29.999,22.4436,22.4077,51.4506,11.5604,37.9764,26.753,988.331,18.6127,101.287,101.136,"pfeiler"
"288",288,1657485260.6,4265.09999990463,2022-07-10 15:34:20,15:34:20,5,"mercil.r3","stan",1657485258.1,0.00331771603203754,3.31771603203754,32.8716601236936,914.089503160164,522.866947232641,36.9838552834434,64.6561311245948,0.148487386966432,2.36186755909529,0.143489354316742,0.0901158849762971,321.515130666667,26.298314474413,24.9446888888889,3.16920738634541,49.860168582003,1.58875115949603,3.18641353344619,1.58045622684938,-146.311277012856,11.5632515603658,1.03547861522828,187.802583829405,48.3475905126333,3.32471836444078,32.8716601236936,994.017882400156,941.696806060606,3.30187882938089,64.4363376142642,3.31771603203754,18.5665570786598,22.4586115151515,4.43352347737572e-05,77.9336207309826,0,0,1,0,37668,1999.99777777778,1681.19786666667,0.840599867333186,0.160757743953049,6,0.5,"0: Broadleaf",2,TRUE,1657485258.1,914.089555555556,975.76,22.4613,18.5608444444444,916.881777777778,22.6457111111111,499.947888888889,70.6329555555556,0.0998675444444445,25.0355,24.9446888888889,999.9,0,0,9993.26111111111,0,201.539222222222,-61.6706,935.093,994.214,3.90045888888889,975.76,18.5608444444444,1.58650666666667,1.31100666666667,13.8283777777778,10.9256444444444,1999.99777777778,0.980003333333333,0.0199968777777778,0,2.36937777777778,0,17532.6333333333,16749.4444444444,39.6732222222222,38.875,39.2982222222222,36.7426666666667,38.069,1960.00666666667,39.9911111111111,0,1657485260.1,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-60.861887804878,-5.57362369337969,0.551109113712641,0,3.87339926829268,0.12298703832752,0.016810629533669,0,0,2,"0/2",2.98738,2.72478,0.131016,0.135072,0.0820798,0.0700914,27716.9,27661,29615.2,29555.9,36024.4,36544.9,41723.7,42107.5,1.9941,2.21207,0.242721,0,20.9637,999.9,32.5,31.9,21.8508,61.0042,28.6939,2,-0.397055,-3.05887,20.3685,5.21534,12.0099,4.98995,3.2879,9254.5,9999,9999,137.4,1.86707,1.86614,1.86565,1.86554,1.86737,1.86996,1.86853,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.806,-0.1845,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.3,357.1,2.6062,2.20215,1.94702,2.78687,2.19482,2.33521,34.4864,12.3283,18,468.815,629.408,26.7782,22.2001,29.9991,22.4305,22.3942,52.1497,11.2282,37.9764,26.7967,1008.37,18.6691,101.286,101.138,"pfeiler"
"289",289,1657485265.6,4270.09999990463,2022-07-10 15:34:25,15:34:25,5,"mercil.r3","stan",1657485262.8,0.0033276766755876,3.32767667558761,32.9392152521542,929.426347469243,536.653930384072,37.9580274036866,65.7391826827715,0.148413160254305,2.36344945201867,0.143423253895278,0.0900738806642276,321.5108505,26.3182188542307,24.9703,3.17405173025837,49.7723667874037,1.58821405388923,3.19095545661527,1.58583767636914,-146.750541393413,11.352969358979,1.01622080302522,187.129499268591,48.5960110386949,3.32383893697422,32.9392152521542,1010.97314309301,958.453315151515,3.33603097371792,64.4363376142642,3.32767667558761,18.5487064269222,22.4532521212121,-0.00026120240430018,77.9336207309826,0,0,1,0,37607,1999.971,1681.17537,0.840599873698169,0.160757756237465,6,0.5,"0: Broadleaf",2,TRUE,1657485262.8,929.4264,991.4461,22.45431,18.55543,932.2431,22.63883,500.0212,70.63087,0.10005221,25.0594,24.9703,999.9,0,0,10004.195,0,199.4765,-62.01994,950.7754,1010.191,3.89888,991.4461,18.55543,1.585967,1.310585,13.82314,10.9208,1999.971,0.9800039,0.01999633,0,2.27208,0,17551,16749.25,39.7185,38.8936,39.3309,36.8309,38.125,1959.98,39.991,0,1657485265.5,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-61.3789325,-5.37510056285171,0.520071693320979,0,3.882241,0.184604127579737,0.0201850221451452,0,0,2,"0/2",2.98752,2.72477,0.132535,0.136566,0.08207,0.0701601,27669.3,27613.8,29615.8,29556.4,36025.7,36542.8,41724.7,42108.1,1.99465,2.21193,0.243951,0,20.9633,999.9,32.5,31.9,21.847,61.1042,28.6699,2,-0.398196,-2.99597,20.3703,5.21939,12.0099,4.99115,3.28858,9254.5,9999,9999,137.4,1.86707,1.86614,1.86566,1.86554,1.86737,1.86996,1.86854,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.831,-0.1845,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.4,357.2,2.63916,2.20337,1.9458,2.7832,2.19482,2.34497,34.4636,12.3371,18,469.016,629.122,26.8193,22.1866,29.9991,22.4164,22.3806,52.7999,10.9375,38.3469,26.8204,1021.81,18.6856,101.289,101.14,"pfeiler"
"290",290,1657485270.6,4275.09999990463,2022-07-10 15:34:30,15:34:30,5,"mercil.r3","stan",1657485268.1,0.00331359300561868,3.31359300561869,33.0989013396711,946.794502688928,549.319346761724,38.8532463362919,66.9665837543793,0.147458096071014,2.36185297779133,0.142527847135355,0.0895091353577871,321.512470666667,26.3513477027599,24.9907,3.17791502079141,49.7126883253074,1.58894805162279,3.1962625743052,1.58896696916862,-146.129451547784,12.2988774311386,1.1019023293615,188.783798879382,48.9972704543563,3.27504701030463,33.0989013396711,1028.28987066792,975.347296969697,3.39700163487864,64.4363376142642,3.31359300561869,18.5943293798377,22.4799042424242,0.00030378701599596,77.9336207309826,0,0,1,0,37589,1999.98111111111,1681.18386666667,0.840599872332127,0.160757753601006,6,0.5,"0: Broadleaf",2,TRUE,1657485268.1,946.794555555556,1009.31222222222,22.4650444444444,18.6232777777778,949.638777777778,22.6493777777778,500.000111111111,70.6297888888889,0.100008933333333,25.0872888888889,24.9907,999.9,0,0,9993.61111111111,0,195.237444444444,-62.5178777777778,968.553333333333,1028.46555555556,3.84175111111111,1009.31222222222,18.6232777777778,1.58670222222222,1.31535666666667,13.8302444444444,10.9754888888889,1999.98111111111,0.980005,0.0199952666666667,0,2.46164444444444,0,17569.1111111111,16749.3111111111,39.7844444444444,38.937,39.375,36.9302222222222,38.187,1959.99,39.9911111111111,0,1657485270.3,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-61.7675243902439,-5.31610034843205,0.526867990954965,0,3.88104,-0.0638385365853556,0.0233790734027406,1,1,2,"1/2",2.98755,2.72456,0.134058,0.138048,0.0821502,0.0704403,27621.3,27566.6,29616.3,29556.4,36022.9,36531.6,41725.2,42108.1,1.9947,2.2126,0.245348,0,20.9645,999.9,32.6,31.9,21.9148,61.2642,28.6859,2,-0.399263,-2.93805,20.3713,5.21924,12.0099,4.9911,3.28855,9254.7,9999,9999,137.4,1.86707,1.86614,1.86568,1.86554,1.86736,1.86996,1.86852,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.858,-0.184,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.5,357.3,2.66968,2.21191,1.94702,2.7832,2.19482,2.32178,34.4408,12.3196,18,468.923,629.491,26.8383,22.173,29.9991,22.4023,22.3672,53.4268,10.9375,38.3469,26.8308,1041.87,18.6585,101.29,101.14,"pfeiler"
"291",291,1657485275.6,4280.09999990463,2022-07-10 15:34:35,15:34:35,5,"mercil.r3","stan",1657485272.8,0.00332431686005895,3.32431686005896,33.3805613673221,962.228346782201,561.966905081753,39.7479773431481,68.0585105296721,0.147819883102072,2.36548785642128,0.142873187555801,0.089726392833753,321.5068026,26.3771591130069,25.01384,3.18230217777808,49.7200249026572,1.59212684879832,3.20218433501474,1.59017532897977,-146.6023735286,13.3292455110845,1.19270714531503,189.426381727799,48.9864370374216,3.25755360997975,33.3805613673221,1045.07116956178,992.042127272727,3.32621302918347,64.4363376142642,3.32431686005896,18.6897320015726,22.5330315151515,0.012618905368045,77.9336207309826,0,0,1,0,37567,1999.946,1681.15434,0.840599866196387,0.160757741759027,6,0.5,"0: Broadleaf",2,TRUE,1657485272.8,962.2284,1024.774,22.50989,18.68879,965.0971,22.69357,499.9963,70.63017,0.09993347,25.11836,25.01384,999.9,0,0,10018.01,0,193.8021,-62.54548,984.3868,1044.289,3.821109,1024.774,18.68879,1.589879,1.319991,13.86103,11.02844,1999.946,0.980006,0.0199943,0,2.30579,0,17579.15,16749.05,39.8687,38.9559,39.4308,37.1059,38.2499,1959.956,39.99,0,1657485275.1,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-62.1243658536585,-4.04006550522639,0.418220877929912,0,3.8678012195122,-0.318959999999995,0.0367272438385486,0,0,2,"0/2",2.98751,2.72493,0.13555,0.139489,0.0822873,0.0704689,27574,27521.1,29616.5,29556.9,36018,36531.3,41725.8,42109,1.9948,2.21267,0.246577,0,20.969,999.9,32.6,31.9,21.9154,61.2142,28.6538,2,-0.400196,-1.02756,20.3723,5.21894,12.0099,4.99115,3.2885,9254.7,9999,9999,137.4,1.86707,1.86614,1.86567,1.86554,1.86735,1.86996,1.86852,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.884,-0.1833,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.6,357.3,2.70508,2.20947,1.9458,2.7832,2.19482,2.35596,34.4408,12.3371,18,468.867,629.383,26.8204,22.16,29.9992,22.3891,22.3536,54.1397,10.9375,38.3469,25.8386,1055.24,18.6585,101.291,101.142,"pfeiler"
"292",292,1657485280.6,4285.09999990463,2022-07-10 15:34:40,15:34:40,5,"mercil.r3","stan",1657485278.1,0.00331732702323822,3.31732702323823,33.5932369797286,979.552390797506,574.56513095555,40.6402624462659,69.2859070227108,0.147123370575563,2.36382538901039,0.142219027012712,0.0893139083435459,321.508485093348,26.417915377012,25.0482666666667,3.18883898986746,49.690599002818,1.59476616758185,3.20939211759434,1.59407282228561,-146.294121724806,13.743540097087,1.23109038041111,190.18899384604,49.3256054420638,3.30010136227532,33.5932369797286,1062.32012000697,1008.88170909091,3.36672127939292,64.4363376142642,3.31732702323823,18.6807358707447,22.5449527272727,0.0060885536685407,77.9336207309826,0,0,1,0,37547,1999.95333333333,1681.16076533334,0.840599996666593,0.160757993566524,6,0.5,"0: Broadleaf",2,TRUE,1657485278.1,979.552444444444,1042.62555555556,22.5465333333333,18.6755,982.448666666667,22.7296444444444,499.974333333333,70.6323333333333,0.0998783111111111,25.1561111111111,25.0482666666667,999.9,0,0,10006.5166666667,0,197.110888888889,-63.0728444444444,1002.14822222222,1062.46777777778,3.87103444444445,1042.62555555556,18.6755,1.59251333333333,1.31909333333333,13.8865555555556,11.0181888888889,1999.95333333333,0.980001444444444,0.0199987,0,2.34038888888889,0,17592.1666666667,16749.0666666667,39.9232222222222,39,39.472,37.194,38.312,1959.95666666667,39.9988888888889,0,1657485280.5,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-62.52448,-3.70875196998113,0.382416147802365,0,3.8585085,-0.135967879924974,0.032481371857574,0,0,2,"0/2",2.98748,2.72476,0.137044,0.140992,0.0823076,0.0704219,27526.6,27473.6,29616.6,29557.4,36017.4,36533.7,41726.1,42109.6,1.99417,2.21312,0.248402,0,20.9743,999.9,32.6,31.9,21.9137,61.1042,28.6699,2,-0.401222,-0.180575,20.3925,5.21534,12.0099,4.9898,3.28778,9255,9999,9999,137.4,1.86707,1.86614,1.86566,1.86554,1.86737,1.86995,1.86851,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.91,-0.1832,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,357.6,357.4,2.73438,2.20947,1.94702,2.7832,2.19482,2.34009,34.4408,12.3458,18,468.378,629.567,25.9414,22.1466,29.9986,22.3751,22.3396,54.8376,10.9375,38.3469,25.7999,1075.28,18.762,101.292,101.143,"pfeiler"
